unique_id,tm_score
bindingnet_CHEMBL1293287_4lte_CHEMBL3916369,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4107170,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4108142,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4108344,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4108429,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4109006,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4109327,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4109363,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4110918,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4111644,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4111871,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4112151,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4112829,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4113567,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4115434,0.33349
bindingnet_CHEMBL1293287_4lte_CHEMBL4556893,0.33349
bindingnet_CHEMBL1293287_4re9_CHEMBL4241044,0.32893
bindingnet_CHEMBL1293289_2ydw_CHEMBL1738926,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2153434,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430869,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430870,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430871,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430872,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430873,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430874,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430884,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430885,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430886,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430887,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430889,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430890,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430891,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430893,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430895,0.21372
bindingnet_CHEMBL1293289_2ydw_CHEMBL2430896,0.21372
bindingnet_CHEMBL1293289_2yek_CHEMBL1232461,0.21454
bindingnet_CHEMBL1293289_2yek_CHEMBL2430894,0.21454
bindingnet_CHEMBL1293289_2yek_CHEMBL4436481,0.21454
bindingnet_CHEMBL1293289_2yek_CHEMBL4576135,0.21454
bindingnet_CHEMBL1293289_2yek_CHEMBL4577491,0.21454
bindingnet_CHEMBL1293289_3aqa_CHEMBL1738777,0.04794
bindingnet_CHEMBL1293289_4a9i_CHEMBL1950956,0.21472
bindingnet_CHEMBL1293289_4a9m_CHEMBL2181703,0.21628
bindingnet_CHEMBL1293289_4a9m_CHEMBL2181704,0.21628
bindingnet_CHEMBL1293289_4a9m_CHEMBL2181711,0.21628
bindingnet_CHEMBL1293289_4a9m_CHEMBL2181712,0.21628
bindingnet_CHEMBL1293289_4a9m_CHEMBL2181714,0.21628
bindingnet_CHEMBL1293289_4a9m_CHEMBL2181717,0.21628
bindingnet_CHEMBL1293289_4a9m_CHEMBL2181718,0.21628
bindingnet_CHEMBL1293289_4a9m_CHEMBL2181722,0.21628
bindingnet_CHEMBL1293289_4a9m_CHEMBL2181729,0.21628
bindingnet_CHEMBL1293289_4a9m_CHEMBL2181732,0.21628
bindingnet_CHEMBL1293289_4a9m_CHEMBL2181734,0.21628
bindingnet_CHEMBL1293289_4a9m_CHEMBL2181736,0.21628
bindingnet_CHEMBL1293289_4a9m_CHEMBL2181740,0.21628
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181701,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181702,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181705,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181706,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181707,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181709,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181713,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181715,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181716,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181719,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181720,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181721,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181723,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181724,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181726,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181728,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181738,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181739,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181741,0.20722
bindingnet_CHEMBL1293289_4a9n_CHEMBL2181742,0.20722
bindingnet_CHEMBL1293289_4akn_CHEMBL2017264,0.21546
bindingnet_CHEMBL1293289_4akn_CHEMBL2017269,0.21546
bindingnet_CHEMBL1293289_4akn_CHEMBL2017273,0.21546
bindingnet_CHEMBL1293289_4akn_CHEMBL2017281,0.21546
bindingnet_CHEMBL1293289_4akn_CHEMBL2181818,0.21546
bindingnet_CHEMBL1293289_4alg_CHEMBL2017285,0.21540
bindingnet_CHEMBL1293289_4alg_CHEMBL2017286,0.21540
bindingnet_CHEMBL1293289_4alg_CHEMBL2017288,0.21540
bindingnet_CHEMBL1293289_4alg_CHEMBL2017289,0.21540
bindingnet_CHEMBL1293289_4alg_CHEMBL2017291,0.21540
bindingnet_CHEMBL1293289_4alg_CHEMBL2181820,0.21540
bindingnet_CHEMBL1293289_4mr5_CHEMBL2393130,0.21084
bindingnet_CHEMBL1293289_4qew_CHEMBL1957266,0.20961
bindingnet_CHEMBL1293289_4qew_CHEMBL2132936,0.20961
bindingnet_CHEMBL1293289_4qew_CHEMBL2430888,0.20961
bindingnet_CHEMBL1293289_4qew_CHEMBL2430892,0.20961
bindingnet_CHEMBL1293289_4qew_CHEMBL3769729,0.20961
bindingnet_CHEMBL1293289_4qew_CHEMBL3770576,0.20961
bindingnet_CHEMBL1293289_4uyf_CHEMBL2177300,0.21294
bindingnet_CHEMBL1293289_4uyf_CHEMBL3220922,0.21294
bindingnet_CHEMBL1293289_4uyf_CHEMBL3352833,0.21294
bindingnet_CHEMBL1293289_4uyf_CHEMBL3353989,0.21294
bindingnet_CHEMBL1293289_4uyf_CHEMBL3353997,0.21294
bindingnet_CHEMBL1293289_4uyf_CHEMBL3353999,0.21294
bindingnet_CHEMBL1293289_4uyf_CHEMBL3354004,0.21294
bindingnet_CHEMBL1293289_4uyf_CHEMBL3354006,0.21294
bindingnet_CHEMBL1293289_4uyf_CHEMBL4202664,0.21294
bindingnet_CHEMBL1293289_4uyf_CHEMBL4206677,0.21294
bindingnet_CHEMBL1293289_4uyg_CHEMBL3353984,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3353985,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3353986,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3353987,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3353988,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3353990,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3353991,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3353992,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3353996,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3353998,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3354000,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3354001,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3354002,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3354005,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3354007,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3354008,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3354009,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL3354010,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL4205876,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL4207106,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL4209110,0.21019
bindingnet_CHEMBL1293289_4uyg_CHEMBL4210405,0.21019
bindingnet_CHEMBL1293289_4uyh_CHEMBL3354003,0.21529
bindingnet_CHEMBL1293289_5ek9_CHEMBL3353993,0.20752
bindingnet_CHEMBL1293289_5ek9_CHEMBL3353994,0.20752
bindingnet_CHEMBL1293289_5ek9_CHEMBL3353995,0.20752
bindingnet_CHEMBL1293289_5u6v_CHEMBL4159455,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4161767,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4161952,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4162818,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4162832,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4164698,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4165200,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4165389,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4166286,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4166455,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4166671,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4166861,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4167362,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4168815,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4169698,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4169877,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4170756,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4173105,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4173305,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4173537,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4174587,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4174764,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4176672,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4176902,0.20939
bindingnet_CHEMBL1293289_5u6v_CHEMBL4177080,0.20939
bindingnet_CHEMBL1293295_6iik_CHEMBL1410015,0.21584
bindingnet_CHEMBL1293313_3kr5_CHEMBL327844,0.23195
bindingnet_CHEMBL1293313_4r6t_CHEMBL3359686,0.22556
bindingnet_CHEMBL1293313_4r6t_CHEMBL3359688,0.22556
bindingnet_CHEMBL1293313_4r6t_CHEMBL3359689,0.22556
bindingnet_CHEMBL1293313_4r6t_CHEMBL3359690,0.22556
bindingnet_CHEMBL1293313_4r6t_CHEMBL3359691,0.22556
bindingnet_CHEMBL1293313_4r6t_CHEMBL3359694,0.22556
bindingnet_CHEMBL1293313_4r7m_CHEMBL3359692,0.24198
bindingnet_CHEMBL1293313_4r7m_CHEMBL3359693,0.24198
bindingnet_CHEMBL1293313_4r7m_CHEMBL3359695,0.24198
bindingnet_CHEMBL1293313_4r7m_CHEMBL3359696,0.24198
bindingnet_CHEMBL1293313_4r7m_CHEMBL3359697,0.24198
bindingnet_CHEMBL1293313_4r7m_CHEMBL3359698,0.24198
bindingnet_CHEMBL1293313_4r7m_CHEMBL3359699,0.24198
bindingnet_CHEMBL1293313_4r7m_CHEMBL3359700,0.24198
bindingnet_CHEMBL1615381_4gq4_CHEMBL3613784,0.35638
bindingnet_CHEMBL1615381_4gq4_CHEMBL568126,0.35638
bindingnet_CHEMBL1615381_4og3_CHEMBL3126179,0.34869
bindingnet_CHEMBL1615381_4og6_CHEMBL3124953,0.34890
bindingnet_CHEMBL1615381_4og6_CHEMBL3126180,0.34890
bindingnet_CHEMBL1615381_4og6_CHEMBL3126181,0.34890
bindingnet_CHEMBL1615381_4og6_CHEMBL3126182,0.34890
bindingnet_CHEMBL1615381_4og6_CHEMBL3126183,0.34890
bindingnet_CHEMBL1615381_4og6_CHEMBL3126184,0.34890
bindingnet_CHEMBL1615381_4og6_CHEMBL3126185,0.34890
bindingnet_CHEMBL1615381_4og6_CHEMBL3126186,0.34890
bindingnet_CHEMBL1615381_4og6_CHEMBL3126187,0.34890
bindingnet_CHEMBL1615381_4og6_CHEMBL3126188,0.34890
bindingnet_CHEMBL1615381_4og6_CHEMBL3126189,0.34890
bindingnet_CHEMBL1615381_4og6_CHEMBL3126190,0.34890
bindingnet_CHEMBL1615381_4og7_CHEMBL3126191,0.35682
bindingnet_CHEMBL1615381_4og7_CHEMBL3126199,0.35682
bindingnet_CHEMBL1615381_4og7_CHEMBL3126201,0.35682
bindingnet_CHEMBL1615381_4x5y_CHEMBL3781030,0.35186
bindingnet_CHEMBL1615381_4x5y_CHEMBL4204591,0.35186
bindingnet_CHEMBL1615381_4x5y_CHEMBL4205576,0.35186
bindingnet_CHEMBL1615381_4x5y_CHEMBL4210798,0.35186
bindingnet_CHEMBL1615381_4x5z_CHEMBL1492096,0.35324
bindingnet_CHEMBL1615381_4x5z_CHEMBL3696189,0.35324
bindingnet_CHEMBL1615381_4x5z_CHEMBL3696192,0.35324
bindingnet_CHEMBL1615381_4x5z_CHEMBL3696193,0.35324
bindingnet_CHEMBL1615381_4x5z_CHEMBL3780497,0.35324
bindingnet_CHEMBL1615381_4x5z_CHEMBL3780895,0.35324
bindingnet_CHEMBL1615381_4x5z_CHEMBL4163807,0.35324
bindingnet_CHEMBL1615381_4x5z_CHEMBL4164572,0.35324
bindingnet_CHEMBL1615381_4x5z_CHEMBL4166615,0.35324
bindingnet_CHEMBL1615381_4x5z_CHEMBL4171091,0.35324
bindingnet_CHEMBL1615381_4x5z_CHEMBL4172162,0.35324
bindingnet_CHEMBL1615381_4x5z_CHEMBL4172458,0.35324
bindingnet_CHEMBL1615381_4x5z_CHEMBL4174165,0.35324
bindingnet_CHEMBL1615381_5db0_CHEMBL3696191,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL3780822,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4203028,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4203695,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4204254,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4204941,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4207176,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4208216,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4209476,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4209696,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4210021,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4211318,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4213149,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4213678,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4216801,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4217916,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4218724,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4218853,0.35640
bindingnet_CHEMBL1615381_5db0_CHEMBL4218982,0.35640
bindingnet_CHEMBL1615381_5db1_CHEMBL4205318,0.35816
bindingnet_CHEMBL1615381_5db3_CHEMBL4204241,0.35922
bindingnet_CHEMBL1615381_5db3_CHEMBL4207527,0.35922
bindingnet_CHEMBL1615381_5db3_CHEMBL4207749,0.35922
bindingnet_CHEMBL1615381_5db3_CHEMBL4210221,0.35922
bindingnet_CHEMBL1615381_5db3_CHEMBL4210554,0.35922
bindingnet_CHEMBL1615381_5db3_CHEMBL4210580,0.35922
bindingnet_CHEMBL1615381_5db3_CHEMBL4218711,0.35922
bindingnet_CHEMBL1615381_5dd9_CHEMBL1342135,0.36015
bindingnet_CHEMBL1615381_5dd9_CHEMBL1622912,0.36015
bindingnet_CHEMBL1615381_5dd9_CHEMBL3586089,0.36015
bindingnet_CHEMBL1615381_5dd9_CHEMBL3612085,0.36015
bindingnet_CHEMBL1615381_5dd9_CHEMBL3613785,0.36015
bindingnet_CHEMBL1615381_5dd9_CHEMBL3613786,0.36015
bindingnet_CHEMBL1615381_5dd9_CHEMBL3613790,0.36015
bindingnet_CHEMBL1615381_5dd9_CHEMBL3696165,0.36015
bindingnet_CHEMBL1615381_5dd9_CHEMBL3696178,0.36015
bindingnet_CHEMBL1615381_5dd9_CHEMBL3696179,0.36015
bindingnet_CHEMBL1615381_5dd9_CHEMBL3696180,0.36015
bindingnet_CHEMBL1615381_5dd9_CHEMBL3696182,0.36015
bindingnet_CHEMBL1615381_5dd9_CHEMBL3696186,0.36015
bindingnet_CHEMBL1615381_5dd9_CHEMBL3696194,0.36015
bindingnet_CHEMBL1615381_5dda_CHEMBL3586090,0.36291
bindingnet_CHEMBL1615381_5dda_CHEMBL3613788,0.36291
bindingnet_CHEMBL1615381_5ddb_CHEMBL3613787,0.35758
bindingnet_CHEMBL1615381_5ddb_CHEMBL3696167,0.35758
bindingnet_CHEMBL1615381_5ddb_CHEMBL3696169,0.35758
bindingnet_CHEMBL1615381_5ddc_CHEMBL3696181,0.35074
bindingnet_CHEMBL1615381_5ddd_CHEMBL3696177,0.35100
bindingnet_CHEMBL1615381_5dde_CHEMBL1401388,0.35203
bindingnet_CHEMBL1615381_5dde_CHEMBL3613789,0.35203
bindingnet_CHEMBL1615381_5dde_CHEMBL3696187,0.35203
bindingnet_CHEMBL1615381_5dde_CHEMBL3696188,0.35203
bindingnet_CHEMBL1615381_5dde_CHEMBL594730,0.35203
bindingnet_CHEMBL1615381_5ddf_CHEMBL3696183,0.36374
bindingnet_CHEMBL1615381_5ddf_CHEMBL3696184,0.36374
bindingnet_CHEMBL1615381_5ddf_CHEMBL4206413,0.36374
bindingnet_CHEMBL1615381_6b41_CHEMBL4435830,0.13577
bindingnet_CHEMBL1615381_6b41_CHEMBL4454017,0.13577
bindingnet_CHEMBL1615381_6b41_CHEMBL4454560,0.13577
bindingnet_CHEMBL1615381_6b41_CHEMBL4457657,0.13577
bindingnet_CHEMBL1615381_6b41_CHEMBL4528467,0.13577
bindingnet_CHEMBL1615381_6b41_CHEMBL4553102,0.13577
bindingnet_CHEMBL1615381_6b41_CHEMBL4568235,0.13577
bindingnet_CHEMBL1615381_6b41_CHEMBL4571451,0.13577
bindingnet_CHEMBL1667695_4exs_CHEMBL1560,0.24824
bindingnet_CHEMBL1671608_5duw_CHEMBL1669628,0.20557
bindingnet_CHEMBL1671608_5duw_CHEMBL1669630,0.20557
bindingnet_CHEMBL1681620_2w9h_CHEMBL22,0.21817
bindingnet_CHEMBL1681620_2w9h_CHEMBL23338,0.21817
bindingnet_CHEMBL1681620_2w9h_CHEMBL23609,0.21817
bindingnet_CHEMBL1681620_2w9h_CHEMBL282022,0.21817
bindingnet_CHEMBL1681620_2w9h_CHEMBL59946,0.21817
bindingnet_CHEMBL1681620_2w9h_CHEMBL60069,0.21817
bindingnet_CHEMBL1681631_5sym_CHEMBL600764,0.27441
bindingnet_CHEMBL1741186_3b0w_CHEMBL1751,0.24729
bindingnet_CHEMBL1741186_3b0w_CHEMBL3313987,0.24729
bindingnet_CHEMBL1741186_4nb6_CHEMBL205937,0.24715
bindingnet_CHEMBL1741186_4nb6_CHEMBL3094380,0.24715
bindingnet_CHEMBL1741186_4nb6_CHEMBL3094384,0.24715
bindingnet_CHEMBL1741186_4nb6_CHEMBL3793036,0.24715
bindingnet_CHEMBL1741186_4nb6_CHEMBL3799700,0.24715
bindingnet_CHEMBL1741186_4nie_CHEMBL3109328,0.30082
bindingnet_CHEMBL1741186_4nie_CHEMBL3109330,0.30082
bindingnet_CHEMBL1741186_4nie_CHEMBL4278285,0.30082
bindingnet_CHEMBL1741186_4wlb_CHEMBL3361043,0.30059
bindingnet_CHEMBL1741186_4wlb_CHEMBL3361065,0.30059
bindingnet_CHEMBL1741186_4wpf_CHEMBL3314035,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581529,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581532,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581534,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581536,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581538,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581540,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581542,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581543,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581545,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581546,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581547,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581548,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581549,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581550,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581551,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581552,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3581553,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3891838,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3892943,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3897495,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3900429,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3909580,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3916693,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3918508,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3925620,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3926728,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3935415,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3944285,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3950048,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3955833,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3959354,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3960982,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3962983,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3963570,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3965290,0.30351
bindingnet_CHEMBL1741186_4wpf_CHEMBL3984452,0.30351
bindingnet_CHEMBL1741186_4xt9_CHEMBL3105795,0.30251
bindingnet_CHEMBL1741186_4xt9_CHEMBL3105796,0.30251
bindingnet_CHEMBL1741186_4xt9_CHEMBL3105798,0.30251
bindingnet_CHEMBL1741186_4xt9_CHEMBL3105799,0.30251
bindingnet_CHEMBL1741186_4xt9_CHEMBL3105800,0.30251
bindingnet_CHEMBL1741186_4xt9_CHEMBL3105814,0.30251
bindingnet_CHEMBL1741186_4xt9_CHEMBL3105815,0.30251
bindingnet_CHEMBL1741186_4xt9_CHEMBL3105816,0.30251
bindingnet_CHEMBL1741186_4xt9_CHEMBL3105817,0.30251
bindingnet_CHEMBL1741186_4xt9_CHEMBL3105819,0.30251
bindingnet_CHEMBL1741186_4xt9_CHEMBL3105820,0.30251
bindingnet_CHEMBL1741186_4xt9_CHEMBL3605078,0.30251
bindingnet_CHEMBL1741186_4xt9_CHEMBL3605079,0.30251
bindingnet_CHEMBL1741186_4xt9_CHEMBL3605080,0.30251
bindingnet_CHEMBL1741186_4ymq_CHEMBL3402133,0.30060
bindingnet_CHEMBL1741186_4ymq_CHEMBL3402134,0.30060
bindingnet_CHEMBL1741186_4ymq_CHEMBL3402135,0.30060
bindingnet_CHEMBL1741186_4ymq_CHEMBL3402136,0.30060
bindingnet_CHEMBL1741186_4ymq_CHEMBL3402137,0.30060
bindingnet_CHEMBL1741186_4ymq_CHEMBL3402138,0.30060
bindingnet_CHEMBL1741186_4ymq_CHEMBL3402139,0.30060
bindingnet_CHEMBL1741186_4ymq_CHEMBL3402140,0.30060
bindingnet_CHEMBL1741186_4ymq_CHEMBL3402141,0.30060
bindingnet_CHEMBL1741186_4ymq_CHEMBL3402142,0.30060
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596616,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596617,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596618,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596619,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596620,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596621,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596622,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596623,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596624,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596625,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596627,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596628,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596629,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596630,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596631,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596633,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596637,0.24678
bindingnet_CHEMBL1741186_4zjr_CHEMBL3596638,0.24678
bindingnet_CHEMBL1741186_4zom_CHEMBL3598051,0.24623
bindingnet_CHEMBL1741186_4zom_CHEMBL3598076,0.24623
bindingnet_CHEMBL1741186_5aph_CHEMBL4544537,0.28259
bindingnet_CHEMBL1741186_5c4o_CHEMBL3924898,0.24516
bindingnet_CHEMBL1741186_5c4o_CHEMBL4466789,0.24516
bindingnet_CHEMBL1741186_5c4s_CHEMBL3218921,0.30172
bindingnet_CHEMBL1741186_5c4s_CHEMBL4446417,0.30172
bindingnet_CHEMBL1741186_5c4s_CHEMBL4464810,0.30172
bindingnet_CHEMBL1741186_5c4s_CHEMBL4533445,0.30172
bindingnet_CHEMBL1741186_5c4s_CHEMBL4542808,0.30172
bindingnet_CHEMBL1741186_5c4s_CHEMBL4547016,0.30172
bindingnet_CHEMBL1741186_5c4s_CHEMBL4576053,0.30172
bindingnet_CHEMBL1741186_5c4s_CHEMBL4579976,0.30172
bindingnet_CHEMBL1741186_5c4s_CHEMBL4586368,0.30172
bindingnet_CHEMBL1741186_5c4u_CHEMBL3314007,0.28493
bindingnet_CHEMBL1741186_5c4u_CHEMBL3558130,0.28493
bindingnet_CHEMBL1741186_5c4u_CHEMBL3598140,0.28493
bindingnet_CHEMBL1741186_5c4u_CHEMBL4449356,0.28493
bindingnet_CHEMBL1741186_5c4u_CHEMBL4456513,0.28493
bindingnet_CHEMBL1741186_5c4u_CHEMBL4463734,0.28493
bindingnet_CHEMBL1741186_5c4u_CHEMBL4471344,0.28493
bindingnet_CHEMBL1741186_5c4u_CHEMBL4471823,0.28493
